paragraph_id,original_text,final_climate,language
277297_1,"Ja, diese Problematik kenne ich sehr gut. Ich bedanke mich für diese Frage. Da kann ich nämlich auf einen Punkt eingehen, der immer missverstanden wird. Wenn Sie sagen, wir müssten die Futtermittelproduktion in der Schweiz ausbauen, ist das ein absoluter Denkfehler. Wir können in der Schweiz 50 Prozent unserer Nahrungsmittel produzieren. Jetzt können wir uns fragen, was wir mit diesen 50 Prozent produzieren. Produzieren wir Nahrungsmittel direkt für die menschliche Ernährung, wo die Wertschöpfung höher ist, oder Futtermittel für Tiere? Jedes Mal, wenn Sie mehr Futtermittel produzieren wollen, graben Sie der Nahrungsmittelproduktion für die Menschen das Wasser ab. Das ist also ein kompletter Denkfehler, den wir endlich mal korrigieren müssen. Das sagen Ihnen auch der Bundesrat und die Bundesverwaltung.",0,DE
242152_6,"Ich werde daher heute dem Antrag Noser zustimmen und für Nichteintreten stimmen. Selbstverständlich ersuche ich Sie, im gleichen Sinne zu handeln.",0,DE
291773_6,"Toujours à propos de l'Office fédéral de l'environnement, une proposition Rüegger vise à majorer de 6 millions de francs le crédit alloué aux mesures de protection contre le loup. Le groupe UDC soutiendra cette proposition.",0,FR
220431_1,"Doch, da bin ich mit Ihnen einverstanden. Das wäre in einer Welt, die ich neu designen könnte, der richtige Ansatz, aber Sie wissen es: Wir haben Tausende von importierten Lebensmitteln in der Schweiz. Es gibt eine Generaleinfuhrbewilligung. Das ist eine Liste auf der Zollverwaltung. Da stehen Tausende von Positionen drauf. Es ist unglaublich schwierig, da zu sagen: Dieses Produkt erfüllt die Standards, die wir gesetzt haben, und dieses erfüllt sie nicht. Das ist einfach wahnsinnig schwierig. Das ist die Herausforderung bei diesem Initiativtext.",0,DE
217501_1,"Wir haben ein janusköpfiges Geschäft vor uns, wenn ich es so sagen darf. Zunächst haben wir mit einem problemlosen Artikel 1 über die Genehmigung des Freihandelsabkommens mit Georgien zu entscheiden und dann über einen etwas problematischeren Artikel 2, mit dem weit über den Fall Georgien hinaus künftig ein Grossteil der Freihandelsabkommen dem fakultativen Referendum entzogen werden soll.",0,DE
252871_6,"In dem Sinn glaube ich, Kollege Lombardi, müsste man eigentlich mit den Worten von Herrn Janiak sagen: Wenn Sie die entsprechenden Antworten der Bundesrätin erhalten, so könnten Sie auch Ihren Einzelantrag zurückziehen. Denn ich habe das Gefühl, dass wir in die richtige Richtung gehen, wenn wir hier bei der Mehrheit bleiben.",0,DE
238670_4,"Ich werde mich der Stimme enthalten. Aus Sicht des Souveräns müsste man zustimmen - das stimmt, Kollege Baumann. Staats- und ordnungspolitisch ist diese Motion jedoch willkürlich und falsch. Wenn wir ordnungspolitisch so weiterpolitisieren, so können wir in Zukunft bei jedem wichtigen Finanzentscheid einen Fünfliber aufwerfen und schauen, auf welche Seite er fällt. Und weil er nicht immer auf dieselbe Seite fällt, legen wir den Entscheid zum entsprechenden Betrag dem Souverän einmal vor und ein andermal nicht. Das ist reine Willkür. Ausser, dass wir das Volk dazu schon einmal befragt haben und es aus Sicht des Steuerzahlers eine enorm hohe Summe ist, welche wir für die Luftverteidigung auszugeben gedenken, gibt es keinen Grund - es gibt auch keine entsprechende gesetzliche Bestimmung -, diesen Betrag dem fakultativen oder sogar dem obligatorischen Referendum zu unterstellen, wie es diese Motion übrigens vorsieht; Sie haben das womöglich zur Kenntnis genommen. Es steht bekanntlich das Wort ""Stimmvolk"" im Motionstext.",0,DE
220493_5,"Il n'y a dès lors pas de sens à ce que des denrées alimentaires produites ainsi hors de nos frontières se retrouvent dans nos rayons sans que le consommateur en soit correctement informé. Cette exigence de l'initiative peut tout à fait être appliquée de manière non discriminatoire et non protectionniste, dans le respect des dispositions de l'OMC, comme l'a montré la récente étude de l'Université de Berne, dont mon collègue Monsieur Schelbert parlait tout à l'heure.",0,FR
326712_3,"Dans le cadre du train d'ordonnances agricoles 2022, l'Office fédéral de l'agriculture (OFAG) a certes précisé, pour ce qui concerne les améliorations structurelles, les parts qui pouvaient être subventionnées ou non, notamment les contributions aux coûts du réseau en amont, mais sans apporter de modifications majeures pour les projets concernés. En effet, selon ses directives du 1er avril 2023, la contribution aux coûts du réseau ne donne pas droit aux contributions, car elle est destinée à financer le réseau de distribution du fournisseur d'électricité.",1,FR
303905_25,"Ich fasse kurz zusammen: Meine Hauptkritik bzw. die Hauptkritik der Minderheit ist, dass es sich um ein Gesetz zur Rettung der Stromfirmen handelt und nicht um ein Gesetz zur Sicherstellung der Stromversorgung in der Schweiz. Deshalb beantrage ich Ihnen die Rückweisung der Vorlage. Dabei gehe ich aber von einem anderen Ansatz aus: Wie die Kommissionsmehrheit möchte ich Ihnen beliebt machen, in einem ersten Schritt zwar auf das Geschäft einzutreten - die gesetzliche Grundlage sollte tatsächlich geschaffen werden -, die Vorlage dann aber mit den erwähnten Eckwerten an den Bundesrat zurückzuweisen.",1,DE
238332_7,"Abschliessend nur noch kurz eine Wertung: Diese Gesetzesrevision birgt im Vergleich zur heutigen, rein inländischen Klimapolitik durchaus auch Chancen, mit flexiblen und wirtschaftsfreundlichen Massnahmen im In- und Ausland den globalen Klimawandel wirksam zu bekämpfen.",1,DE
252288_5,"Zum Schluss: Wir haben letzten Montag einen Stammtisch der Kantone durchgeführt; einige Kolleginnen und Kollegen sind auch dort gewesen. Ich habe damals kurzfristig auch das Programm angepasst. Vertreterinnen und Vertreter der Energiedirektorenkonferenz haben über dieses Problem der Umsetzung gesprochen: Es waren Kollegin Brigit Wyss, Solothurn, Kollege Isaac Reber, Baselland, und Kollege Christoph Brutschin, Basel-Stadt. Unisono haben diese Exponenten der Kantonsregierungen dargelegt, dass mit diesem Antrag der Kommissionsmehrheit die Umsetzung, der Vollzug, nicht gewährleistet werden kann.",0,DE
316075_2,"Wenn Sie es mit einer gesamtheitlichen Ernährungspolitik ernst meinen, welche nicht in die Konsumentscheide eingreift, dann sollten Sie nicht auf der Angebotsseite subventionieren und den Markt verzerren. Wir haben heute eine Marktstützung bei den Eiern von rund 1,7 Millionen Franken pro Jahr. Damit werden die saisonalen Schwankungen im Eierverbrauch geglättet. Das heisst, an Ostern zum Beispiel werden industriellen Verarbeitern im Rahmen von sogenannten Aufschlagaktionen pro verbrauchtem Ei 9 Rappen ausbezahlt. Zusätzlich werden mit einem Bundesbeitrag im Detailhandel die Eier verbilligt. Das hat z. B. Avenir Suisse schon 2018 in ihrem Bericht ""Eine Agrarpolitik mit Zukunft"" aufgezeigt. Es handelt sich hier um eine biodiversitätsschädigende Subvention, als welche sie auch der Bericht der Eidgenössischen Forschungsanstalt für Wald, Schnee und Landschaft identifiziert hat. Ich bitte Sie, meine Minderheit zu unterstützen und diese verzerrenden Beiträge zur Inlandeierproduktion in Artikel 52 zu streichen.",0,DE
196713_2,"Lors de la dernière législature, la Commission des transports et des télécommunications a traité le dossier FORTA durant ses séances d'avril, de mai, de juin et d'août 2015. Vous voyez donc qu'un gros travail a été fait. Notre conseil, pendant la session d'automne, est entré en matière, sans opposition, sur le projet. Durant la session d'automne, notre conseil a également décidé, par 27 voix contre 14 et 1 abstention, de renvoyer le dossier à notre commission en la chargeant d'intégrer l'arrêté sur le réseau, adopté en 2012, le projet NAR qui prévoit l'intégration de près de 400 kilomètres de routes cantonales supplémentaires dans le réseau des routes nationales dans le projet FORTA, en déterminant les besoins de financement qui en résultent et de faire en sorte que celui-ci soit assuré.",0,FR
327340_1,"La mise en oeuvre volontariste et conséquente des objectifs du développement durable est la seule voie pour permettre un développement économique inclusif, socialement juste pour l'ensemble de l'humanité, et respectueux de l'environnement.",0,FR
211175_5,"Der Bundesrat hat in seiner Botschaft das Konzessionierungsmodell mit Einheitskonzession vorgeschlagen. Der Ständerat hat dieses Modell diskussionslos übernommen. Gemäss diesem Modell bilden der landbasierte und der Online-Bereich eine Einheit. Für die Durchführung von Spielbankenspielen ist unabhängig davon, ob physisch in einer Spielbank oder online gespielt wird, grundsätzlich nur eine Konzession erforderlich. Das basiert auf der Vertriebskanallogik. Die landbasierte Spielbank und das Online-Angebot werden nicht als grundsätzlich verschiedene Spielangebote, sondern als verschiedene Vertriebskanäle angeschaut, die aber von gleichen oder zumindest ähnlichen Spielbankenspielen ausgehen. Wir haben also einen Akteur, d. h. einen Konzessionär, der seine Produkte über zwei Kanäle anbietet. Im Rahmen der Konzessionierung kommt dann jeweils ein Gesamtpaket zur Ausschreibung. Wer sich dort um eine Konzession bewirbt, bewirbt sich sowohl um die Spielbankenkonzession, die terrestrische Konzession, als auch um das Online-Spiel. Dieses Modell führt somit nicht zu einer Marktabschottung, es schafft vielmehr Raum im Rahmen der Ausschreibung. Aber der Wettbewerb betrifft dann die Gesamtpakete; das sind das landbasierte und das Online-Angebot.",0,DE
238223_8,"Ich bitte Sie deshalb, die Minderheit Imark zu unterstützen, weil der Luftverkehr global ist und wir etwas für das Klima tun wollen; weil das Wachstum abgedeckt werden muss; weil es keine Marktverzerrung geben kann; weil die Luftfahrt nicht an der Grenze von Europa aufhört; und als Letztes, weil Sie mit einer lokalen oder regionalen Lösung ein weltweites System torpedieren.",1,DE
209607_2,"Zum einen haben wir Personalrestriktionen, die uns im Alltag verfolgen, und 100 neue Stellen zu schaffen würde heissen, dass wir sie an anderen Orten wieder abbauen müssten. Wir sind aber auch der Meinung, dass wir mit dem Bestand des Grenzwachtkorps, den wir heute haben, risikobasiert die notwendigen Leistungen erbringen können. Es wird nie möglich sein, lückenlose Kontrollen zu machen; Sie haben es gehört: 240 000 Übertritte in der Region Basel, dann kommen noch Genf dazu, das Tessin, die ganze Schweiz mit 650 000 bis 750 000 Grenzübertritten pro Tag. Es ist nicht möglich, diese lückenlos zu kontrollieren, aber für risikobasierte Kontrollen genügt das, was wir haben.",0,DE
258847_7,"Nun hat Ihre Kommission für Verkehr und Fernmeldewesen am Antrag des Bundesrates eine relativ massive Änderung vorgenommen. Sie knüpfte dabei an dessen eigene Hinweise im Verlagerungsbericht an. Der Bundesrat kam darin nämlich zum Schluss, dass ""das Verlagerungsziel mit den bisherigen Massnahmen allein nicht erreicht werden kann"". Sogar die Eröffnung des Ceneri-Basistunnels in diesem Herbst zusammen mit der gleichzeitigen Schliessung der letzten Lücken im 4-Meter-Korridor auf der Gotthardachse würden nicht ausreichen, um das Verlagerungsziel zu erreichen. Die Gründe hierfür ortet der Bundesrat in vier Bereichen, - ich verweise auf Seite 8371 der Botschaft: erstens in den Verzögerungen bei der Fertigstellung der Zulaufstrecken zur Neat in Deutschland, zweitens in der fehlenden Interoperabilität entlang des gesamten Nord-Süd-Korridors, drittens in der Unmöglichkeit, 740 Meter lange Züge zu führen, und viertens in der fehlenden Zuverlässigkeit und Pünktlichkeit der Transportangebote.",0,DE
238344_6,"Wie gesagt, die Hauptargumente der Minderheit Knecht betreffen die Kosten. Ich mache darauf aufmerksam: Sie werden zurückerstattet.",0,DE
216657_1,"Vous nous demandez, Monsieur Fricker, de mener une enquête sur le congé de paternité en Suisse pour obtenir des informations sur les congés auxquels les pères ont droit et, pour ceux qui les prennent effectivement, si ces congés répondent à leurs besoins.",0,FR
196894_5,"D'autre part, inscrire dans la Constitution - c'est-à-dire graver dans le marbre - le principe d'une participation, qui plus est indexée, des cantons pour l'intégration de nouveaux tronçons dans le réseau des routes nationales, pose pour le moins la question du respect de l'égalité de traitement - alors que les investissements ô combien plus importants dans le trafic d'agglomération ne bénéficient d'aucune contribution financière inscrite dans la Constitution de la part des cantons sites.",0,FR
214044_3,"Sie sehen es: Dieses Thema bewegt noch heute. Auf dieser Basis wurde auch diese Sistierungsmotion eingereicht. In der Zwischenzeit wurde zum Glück auch in der Schweiz eine Diskussion gestartet, und nicht nur das: Wir haben mit dem Postulat der WBK-NR 15.4084, das am 8. Juni 2016 hier angenommen wurde, dem Bundesrat den Auftrag gegeben, einen Bericht zu verfassen, der die Glyphosatrückstände in Lebensmitteln sowie in importiertem Mehl untersucht. Es soll auch untersucht werden, ob es Rückstände im Futter von Nutztieren gibt, und - ganz wichtig - der Bericht soll uns einen Überblick über den privaten und gewerblichen Absatz und Einsatz von Glyphosat in der Schweiz verschaffen. Ganz wichtig und dringend ist ebenfalls, dass er allfällige Möglichkeiten aufzeigt, dieses Unkrautvertilgungsmittel durch andere, biologisch abbaubare Mittel zu ersetzen.",0,DE
